Date,Positive Event Days Elapsed,Probability,Distribution,Parameters
2015-10-25,27,0.14379974589356895,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-26,28,0.15443236423501794,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-27,29,0.16532525986264393,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-28,30,0.17645961341516347,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-29,31,0.18781657898935336,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-30,32,0.19937736857151028,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-10-31,33,0.21112332837072337,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-11-01,34,0.2230360074750168,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-11-02,35,0.0,gamma,"{'a': 3.4428201257055617, 'loc': -4.384231441714801, 'scale': 19.510152011690803}"
2015-11-03,1,0.0,lognorm,"{'s': 0.4060362104489712, 'loc': -23.589026127759592, 'scale': 77.88732703911052}"
2015-11-04,1,0.02310706934149479,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-05,2,0.026309121298552975,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-06,3,0.029806777540712648,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-07,4,0.0336101821196117,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-08,5,0.03772835543695454,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-09,6,0.04216912341300401,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-10,7,0.0469390600837247,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-11,8,0.05204344370129759,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-12,9,0.05748622619873228,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-13,10,0.06327001568872942,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-14,11,0.06939607150102146,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-15,12,0.07586431112161793,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-16,13,0.08267332828148449,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-17,14,0.0898204213504547,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-18,15,0.0973016311234039,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-19,16,0.10511178703839841,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-20,17,0.11324456083887352,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-21,18,0.12169252668198932,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-22,19,0.13044722670111775,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-23,20,0.1394992410499003,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-24,21,0.1488382614864529,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-25,22,0.15845316759712336,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-26,23,0.16833210480788113,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-27,24,0.17846256338617789,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-28,25,0.18883145769538773,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-29,26,0.19942520502623595,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-11-30,27,0.21022980339368602,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-01,28,0.2212309077524055,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-02,29,0.23241390414820406,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-03,30,0.24376398138586786,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-04,31,0.255266199854909,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-05,32,0.2669055572133261,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-06,33,0.27866705068507713,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-07,34,0.29053573577924713,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-08,35,0.3024967812876086,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-09,36,0.3145355204622498,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-10,37,0.326637498316102,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-11,38,0.3387885150265154,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-12,39,0.3509746654555318,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-13,40,0.36318237483028903,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-14,41,0.37539843065315165,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-15,42,0.3876100109338795,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-16,43,0.3998047088555668,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-17,44,0.41197055400241883,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-18,45,0.42409603029086973,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-19,46,0.43617009075631424,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-20,47,0.4481821693560164,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-21,48,0.46012218995481136,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-22,49,0.4719805726642242,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-23,50,0.4837482377078073,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-24,51,0.49541660698604606,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-25,52,0.5069776035132865,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-26,53,0.5184236488969829,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-27,54,0.529747659026319,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-28,55,0.5409430381330823,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-29,56,0.5520036713827101,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-30,57,0.5629239161478277,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2015-12-31,58,0.5736985921104697,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-01,59,0.5843229703326474,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-02,60,0.5947927614280893,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-03,61,0.6051041029609366,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-04,62,0.6152535461899962,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-05,63,0.6252380422699262,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-06,64,0.635054928013504,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-07,65,0.6447019113119652,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-08,66,0.6541770563033549,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-09,67,0.6634787683719402,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-10,68,0.6726057790550168,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-11,69,0.6815571309269588,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-12,70,0.6903321625240944,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-13,71,0.6989304933680018,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-14,72,0.7073520091390824,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-15,73,0.7155968470468191,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-16,74,0.7236653814379659,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-17,75,0.7315582096790318,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-18,76,0.7392761383448427,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-19,77,0.746820169740654,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-20,78,0.7541914887812784,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-21,79,0.7613914502469461,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-22,80,0.7684215664321501,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-23,81,0.7752834952005168,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-24,82,0.7819790284557941,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-25,83,0.7885100810363366,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-26,84,0.7948786800379861,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-27,85,0.8010869545680044,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-28,86,0.8071371259306532,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-29,87,0.8130314982431941,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-30,88,0.8187724494794117,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-01-31,89,0.8243624229363006,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-01,90,0.8298039191182364,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-02,91,0.835099488031813,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-03,92,0.8402517218835096,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-04,93,0.8452632481714902,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-05,94,0.8501367231620867,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-06,95,0.8548748257408926,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-07,96,0.859480251627873,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-08,97,0.863955707945468,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-09,98,0.8683039081283417,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-10,99,0.87252756716317,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-11,100,0.8766293971466919,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-12,101,0.8806121031501333,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-13,102,0.8844783793780706,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-14,103,0.8882309056098063,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-15,104,0.8918723439113824,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-16,105,0.8954053356064654,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-17,106,0.8988324984944662,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-18,107,0.9021564243044371,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-19,108,0.9053796763734854,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-20,109,0.9085047875386769,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-21,110,0.911534258231643,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-22,111,0.9144705547653798,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-23,112,0.9173161078030095,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-24,113,0.9200733109985657,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-25,114,0.9227445198001732,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-26,115,0.9253320504063052,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-27,116,0.9278381788661156,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-28,117,0.9302651403151704,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-02-29,118,0.93261512833822,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-01,119,0.9348902944509818,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-02,120,0.9370927476932222,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-03,121,0.9392245543257445,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-04,122,0.941287737624213,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-05,123,0.9432842777630435,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-06,124,0.9452161117829065,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-07,125,0.9470851336356851,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-08,126,0.9488931943010238,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-09,127,0.9506421019688897,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-10,128,0.9523336222828498,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-11,129,0.9539694786390367,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-12,130,0.9555513525360365,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-13,131,0.9570808839711921,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-14,132,0.9585596718790559,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-15,133,0.959989274607968,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-16,134,0.9613712104309616,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-17,135,0.9627069580874182,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-18,136,0.9639979573521098,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-19,137,0.9652456096284643,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-20,138,0.9664512785630872,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-21,139,0.967616290678761,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-22,140,0.9687419360233167,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-23,141,0.9698294688319479,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-24,142,0.9708801082006967,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-25,143,0.971895038768997,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-26,144,0.9728754114093069,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-27,145,0.9738223439220033,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-28,146,0.974736921733845,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-29,147,0.9756201985984342,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-30,148,0.9764731972972299,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-03-31,149,0.9772969103397772,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-01,150,0.9780923006619244,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-02,151,0.978860302320903,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-03,152,0.9796018211862366,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-04,153,0.9803177356255413,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-05,154,0.9810088971843591,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-06,155,0.9816761312592525,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-07,156,0.9823202377634532,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-08,157,0.9829419917844433,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-09,158,0.9835421442328975,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-10,159,0.9841214224824908,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-11,160,0.9846805310001245,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-12,161,0.9852201519661825,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-13,162,0.9857409458844805,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-14,163,0.9862435521816151,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-15,164,0.9867285897954674,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-16,165,0.987196657752654,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-17,166,0.9876483357347575,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-18,167,0.9880841846332047,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-19,168,0.9885047470926903,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-20,169,0.9889105480430797,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-21,170,0.9893020952197441,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-22,171,0.9896798796723174,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-23,172,0.990044376261876,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-24,173,0.9903960441465758,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-25,174,0.9907353272557907,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-26,175,0.9910626547528231,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-27,176,0.9913784414862657,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-28,177,0.9916830884301172,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-29,178,0.9919769831127575,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-04-30,179,0.9922605000349127,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-01,180,0.9925340010767388,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-02,181,0.9927978358941716,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-03,182,0.993052342304694,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-04,183,0.9932978466626825,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-05,184,0.9935346642244981,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-06,185,0.9937630995034961,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-07,186,0.9939834466151308,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-08,187,0.9941959896123393,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-09,188,0.9944010028113867,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-10,189,0.9945987511083622,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-11,190,0.9947894902865184,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-12,191,0.9949734673146409,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-13,192,0.9951509206366455,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-14,193,0.9953220804525944,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-15,194,0.9954871689913258,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-16,195,0.99564640077489,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-17,196,0.9957999828749852,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-18,197,0.9959481151615859,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
2016-05-19,198,0.9960909905439526,lognorm,"{'s': 0.329053158249694, 'loc': -53.36604033078478, 'scale': 104.76134600413526}"
